CID,SN_RA,SN_DEC,HOSTGAL_RA,HOSTGAL_DEC,REDSHIFT_SPEC,HELP_ID,HELP_RA,HELP_DEC,F_MIPS_24,FErr_MIPS_24_average,F_SPIRE_250,FErr_SPIRE_250_average,F_SPIRE_350,FErr_SPIRE_350_average,F_SPIRE_500,FErr_SPIRE_500_average,F_PACS_100,FErr_PACS_100_average,F_PACS_160,FErr_PACS_160_average,ID_SE,RA_SE,DEC_SE,FLUX_AUTO_VISTA_Ks_µJy,FLUX_AUTO_VISTA_Y_µJy,FLUX_AUTO_VISTA_J_µJy,FLUX_AUTO_VISTA_H_µJy,FLUX_AUTO_VOICE_u_µJy,FLUX_AUTO_VOICE_g_µJy,FLUX_AUTO_VOICE_r_µJy,FLUX_AUTO_VOICE_i_µJy,FLUX_AUTO_HSC_G_µJy,FLUX_AUTO_HSC_R_µJy,FLUX_AUTO_HSC_I_µJy,FLUX_AUTO_HSC_Z_µJy,FLUXERR_AUTO_VISTA_Ks_µJy,FLUXERR_AUTO_VISTA_Y_µJy,FLUXERR_AUTO_VISTA_J_µJy,FLUXERR_AUTO_VISTA_H_µJy,FLUXERR_AUTO_VOICE_u_µJy,FLUXERR_AUTO_VOICE_g_µJy,FLUXERR_AUTO_VOICE_r_µJy,FLUXERR_AUTO_VOICE_i_µJy,FLUXERR_AUTO_HSC_G_µJy,FLUXERR_AUTO_HSC_R_µJy,FLUXERR_AUTO_HSC_I_µJy,FLUXERR_AUTO_HSC_Z_µJy,SERVS_ID,SERVS_RA_ch1,SERVS_DEC_ch1,FLUX_AUTO_ch1,FLUXERR_AUTO_ch1,SERVS_RA_ch2,SERVS_DEC_ch2,FLUX_AUTO_ch2,FLUXERR_AUTO_ch2
1782065,54.268028,-29.632284,54.268178,-29.632381,0.20173,HELP_J033704.369-293756.712,54.268205800022855,-29.632420005991797,231.27547,212.99465200000003,763.28677,762.44073,880.6330999999999,935.4235199999999,704.0173,803.95167,14128.099,13369.453249999999,5891.9473,6512.445000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308884,52.746605,-28.167975,52.747848,-28.166883,0.07658,HELP_J033059.523-281000.703,52.74801333002286,-28.166862025991797,9880.918,18.589500000000044,182050.34,635.0850000000037,77921.2,2683.2674999999995,23036.695000000003,6571.9,537965.33,24022.474999999984,451771.02999999997,21415.340000000015,766259.0,52.74797904584179,-28.16682879532973,2796.994420286589,2255.287952706172,2562.519624343556,2927.2916908993775,394.9691724151635,996.2776782628464,1389.796456358518,2107.422439313582,957.859917057657,1361.3004873599637,1700.9392389616582,1919.015135141762,0.9940736698151098,0.2210671621424564,0.3886778608677257,0.6428614823349211,0.3705372658936037,0.2354011776018557,0.2113258603590624,0.5971427025248419,0.2046192634809909,0.4682294990304905,0.378819718223686,0.749925594513913,SERVS1_J033059.49-281000.8,52.747855,-28.166881,1899.6,2.3,52.747895,-28.1669,1326.7,2.5
1332819,51.964768,-28.707645,51.964837,-28.707684,0.3418,HELP_J032751.576-284227.825,51.964898900022845,-28.7077292659918,232.6311,12.764600000000002,8359.718,2101.77175,2307.1167,2068.2269499999998,3997.8428,3472.1793000000002,15281.274,13439.52675,25575.302,17182.499499999998,274873.0,51.96486761858045,-28.707722706216177,272.99833606008286,123.45173559174998,160.7921343279501,207.37691046515408,4.170229921208537,13.694393408674657,46.06246762930528,87.58819972314812,14.59509075981834,,71.48708691329777,99.37711850929014,0.5137358396505097,0.1138472555977934,0.1938300611801786,0.3130922689953486,0.1688948714595513,0.1057901706037068,0.0909663605122052,0.2707395938385888,0.1197315669848731,,0.2027470127111145,0.4902310601949246,SERVS1_J032751.57-284227.7,51.964852,-28.707686,129.1,0.9,51.964863,-28.707706,111.2,0.6
1339217,51.791409,-27.910799,51.791145,-27.910803,0.33191,HELP_J032709.883-275439.077,51.791179380022854,-27.9108548459918,309.81128,12.816190000000006,9444.965,1703.815,4596.754599999999,2690.6895,4162.239,3568.8827000000006,31152.35,21486.505,68296.09000000001,24995.875000000004,1010025.0,51.79116464415955,-27.910855065300876,96.3221127661738,56.97915442657105,66.70494032807255,79.24816228666187,9.74749901558602,17.437715990679564,34.69435356466686,40.07854992400297,0.4235840515181449,0.6968446979597346,40.128192667703374,58.73108174254831,0.3974627787364811,0.0951574465182811,0.1775367156392099,0.29443446206873,0.1107126072254665,0.0724768786561224,0.0635235913780034,0.2242225410101886,,,0.2177793464276438,0.50182423884556,,,,,,,,,
1338762,53.937035,-27.153151,53.937703,-27.153252,0.42054,HELP_J033545.056-270911.976,53.937735180022855,-27.1533266059918,287.23477,12.17344,4646.7643,1983.6335999999997,2394.975,1858.855,2649.4680000000003,2270.4994699999997,51858.39,20957.572500000006,31346.277000000002,17288.7615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248441,52.136707,-28.1868,52.136945,-28.186864,0.24517,HELP_J032832.877-281112.881,52.13698847002286,-28.1869112959918,39.242664,12.0591415,849.23,885.9594,2761.2119000000002,2114.4451149999995,2525.5463,2410.3876999999998,17705.027000000002,13719.7585,24300.42,18570.874499999998,753779.0,52.136984182753615,-28.186883981818625,422.17411340087455,237.773143802094,301.65574442965425,362.2853729376246,6.524980227806993,41.229265698659546,112.73708467763768,186.933699096265,37.66968599074037,,156.00194030083128,199.28196643756564,0.4804322742393279,0.1045780065896586,0.1729389142734807,0.2778655371260391,0.133792743100169,0.0939232719405494,0.0805178748731583,0.2280252518048752,0.0808460887774462,,0.1988394888079544,0.3976675684512056,SERVS1_J032832.87-281112.8,52.136935,-28.186857,212.4,0.7,52.136953,-28.18694,176.7,1.2
1673068,53.431774,-27.463429,53.431837,-27.463542,0.52779,HELP_J033343.641-272748.879,53.431839410022846,-27.4635776059918,1.666347,1.916363925,,,,,,,,,,,1430070.0,53.43185693556789,-27.463560452462907,138.2903895530156,66.24141485469184,83.11794553066355,110.32186626682665,1.1173982838091676,4.75870518628112,19.814029260304633,39.56926652055774,5.228674420627049,18.76832866219823,37.64766106709466,53.50539813473953,0.4029341759469192,0.0952916350888679,0.1666763310899031,0.2590513281069164,0.1367644643736496,0.0688075305358141,0.0716771829483979,0.2081584523233492,0.0446193896601631,0.1154632984425885,0.1079807412141951,0.2036004112715239,SERVS1_J033343.65-272748.9,53.431874,-27.4636,93.8,0.7,53.431886,-27.463579,65.2,0.7
1590133,53.607067,-28.308249,53.607263,-28.308187,0.69362,HELP_J033425.747-281829.459,53.60728120475843,-28.30818313503805,123.22032,14.661977,3770.0438,2159.92405,2760.5505,2228.2899500000003,2748.884,2932.5370249999996,19121.557,15871.482800000002,12298.561,12165.6649,652349.0,53.607271883573155,-28.30819783292431,9.135375431146867,4.850141398697712,5.266532881026929,7.935545753985579,0.5830690645477437,0.6532568915137699,1.883579694571084,2.3986716377473996,0.8730196119017414,1.9995819142202336,3.0878770521000507,3.4829881750067377,0.255985424434803,0.0608294036301654,0.1063330888858068,0.1671844527227627,0.1329286009020647,0.0708978884266748,0.0545334832832539,0.133150437747821,0.0326277590264312,0.1021511872568902,0.0957144098177269,0.1673076640481113,SERVS1_J033425.74-281829.5,53.607228,-28.308209,8.6,0.6,53.607264,-28.308204,4.4,0.5
1302199,52.618851,-27.356852,52.61901,-27.356663,0.87001,HELP_J033028.579-272124.159,52.619078337147045,-27.35671082578994,21.710417,9.4463585,725.7797,777.5955749999999,1135.8804,1291.7211399999999,4463.3117,4520.40865,31969.873,21048.990000000005,18142.387,16150.60715,1530577.0,52.619101034166434,-27.356695511658668,8.99456987519498,5.039747754234671,6.464634863180577,6.508732155305786,1.1757040114667163,1.7604479941906743,2.218584630303685,2.8145748328047735,1.8003245344443335,2.064611775464696,4.094039231382627,4.669280883804208,0.2708530325332995,0.068354720115418,0.1275687562853753,0.2026340186581986,0.0996596188890006,0.0705183866610403,0.0583313289181305,0.2125440300110798,0.0353742721943437,0.1103413100109709,0.1065524964677914,0.1784229617029679,SERVS1_J033028.58-272124.1,52.619052,-27.356745,7.7,0.6,52.619073,-27.356654,7.6,0.7
1319926,53.365944,-28.932509,53.365976,-28.932434,0.56341,HELP_J033327.830-285556.947,53.365958750022855,-28.932485305991797,89.14977,13.548645,4527.4,2811.1957500000003,6293.1533,3014.4193,1624.2852,1790.7293300000001,12668.462,11449.3559,15263.153,13099.649500000001,157741.0,53.366015486332074,-28.93245999326379,23.862942787310207,19.12025147753057,18.05194493109494,22.198232714703277,3.877216033389385,5.695323533161829,11.277613328296836,13.965548584134163,5.440935781156336,0.2902613427645911,14.550033726385085,17.560254264406723,0.3832831821096362,0.0844498095229543,0.1417625318067167,0.2420581456590308,0.152679422452533,0.0787057499387033,0.0582659440083674,0.1521002430426134,0.0895260016794149,,0.1966999929148782,0.4563250692178728,SERVS1_J033327.84-285556.9,53.365958,-28.932458,15.7,0.5,53.366034,-28.932459,12.9,0.7
1934160,54.021259,-29.783886,54.021278,-29.781321,0.36239,HELP_J033605.116-294652.678,54.021314610022856,-29.781299415991796,44.526093,14.43774,828.8788999999999,872.87897,669.66146,736.60703,489.53125,575.67565,21534.935,15913.8495,5905.0198,6215.448050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338940,52.552921,-27.858482,52.55297,-27.85854,0.77334,HELP_J033012.724-275130.971,52.55301848341457,-27.858603178582054,58.24397,12.223305,2248.0465999999997,1339.33675,3116.0746,1868.1554,2004.5006,2144.0047350000004,12675.485,13446.898799999999,21874.779,17311.55875,1063600.0,52.55300140740296,-27.858607353228148,16.665686192745106,7.796247180547919,10.95761405980335,12.216331242927332,0.7615478563777341,1.025770960360377,2.3385184463793887,4.279706634518657,1.0426362013919674,1.983608679833643,4.802325576830333,6.260969670886316,0.2528124083044342,0.0616951966722653,0.116821558984805,0.196420399264401,0.1203446635144311,0.0778285439258053,0.0653141262376486,0.2324869692211261,0.031621948800078,0.1056121117896718,0.0754975909477028,0.1504271987726638,SERVS1_J033012.72-275130.9,52.55302,-27.858551,15.9,0.6,52.553013,-27.858589,10.8,0.5
1282966,53.293503,-28.855946,53.293303,-28.855853,0.58012,HELP_J033310.376-285121.207,53.29323247246407,-28.855890933399593,33.588207,13.150912,3734.648,2376.9955,5041.2498000000005,3316.1798999999996,7379.156,5401.2726999999995,26471.018,18965.518500000002,14555.553,12517.069800000001,198527.0,53.29330141393427,-28.855874280986352,9.98817171356114,9.598540462713189,8.781388675330323,10.344445122284096,2.1808490177513886,2.8239798918712173,5.529287856024248,6.491687419595571,2.8269413606739016,3.039193837926054,6.95376484358848,7.528117690566934,0.270872290856809,0.0614718144325516,0.1013438994726148,0.1694921354098924,0.1442894958554896,0.0711162053912136,0.0538512474692697,0.1392564374864163,0.0718275366865626,,0.1192608079517004,0.2853709760414672,SERVS1_J033310.39-285121.2,53.293329,-28.855941,9.1,0.6,53.29326,-28.855854,5.1,0.8
1257646,51.994709,-27.733734,51.994775,-27.733772,0.84094,HELP_J032758.755-274401.853,51.99481105385729,-27.73384798834299,10.991584,9.25353965,,,,,,,,,,,1180468.0,51.994820013168145,-27.733840717958387,48.16433850401811,17.908367581733405,25.55524212115157,34.78865192672303,,,2.191270539974021,6.138405862967634,0.1516592137030273,,6.746957896400978,13.49428878335301,0.2767142613555368,0.0675789426345808,0.1269111879436206,0.1944098935136665,,,0.0544063655406941,0.2047660830206934,0.0470621707522318,,0.0892178278804577,0.1948698742566625,SERVS1_J032758.75-274401.9,51.994801,-27.733875,57.8,0.7,51.994811,-27.73383,39.3,0.7
1366482,52.570999,-28.321495,52.570963,-28.321358,0.32154,HELP_J033017.051-281917.107,52.57104649002285,-28.3214184759918,13.702481,9.838328999999998,,,,,,,,,,,638185.0,52.570981919713866,-28.32139165805707,28.729230912913053,21.102426680193624,23.84046928650618,24.715078829810697,4.660610400537116,8.330019153572895,14.658556321055803,18.67342578696112,8.314053216377175,14.659568933227863,15.902814752536711,21.70547028566762,0.3972691217591922,0.0917080337482943,0.1478538488875726,0.2353898568369043,0.1328617334749026,0.0939140862004946,0.0804692993161791,0.2263098847465255,0.0498879900976141,0.2253416962025269,0.1415482376946713,0.2684649638928877,SERVS1_J033017.04-281917.1,52.570966,-28.321428,14.2,0.7,52.571011,-28.321403,10.1,0.6
1297532,53.222633,-28.768408,53.222614,-28.768501,0.86461,HELP_J033253.389-284607.096,53.22245338331372,-28.768637705985007,4.056235,4.21079435,,,,,,,,,,,244710.0,53.22265422337921,-28.768548542986572,110.02454975278977,41.34703769386705,55.44469515665512,80.59171542647215,0.7518271414936982,0.9864030353578026,5.4344700543904985,14.91269034391268,1.0050924252598294,0.5004814669541318,15.38120640052141,29.90446244146734,0.3176618291499788,0.0741084473014329,0.1205865821269692,0.1998461146957227,0.139632135671241,0.0780996922544059,0.0575690950693493,0.1540965212655683,0.0677275660209869,,0.1092322586707338,0.243261976843363,SERVS1_J033253.38-284607.0,53.22238,-28.768608,184.1,0.8,53.222424,-28.768621,120.0,0.9
1297377,52.657703,-28.738693,52.658056,-28.738591,0.60981,HELP_J033037.934-284418.955,52.65805721002285,-28.7385984759918,235.57106,17.179895000000002,9589.62,3613.3815,7128.0136,4700.3507500000005,3798.4974,3692.551299999999,17735.458000000002,16133.684500000001,31621.46,20763.5595,259362.0,52.65812819598186,-28.738633916698156,63.87904282955584,28.03506710712314,35.427034479332356,48.92166168880168,0.565139938473968,1.8429060679542513,6.217754922500648,14.456394794251334,1.8877566116104223,0.9649028740736244,12.005515146452003,18.94001854917913,0.3954929902922819,0.0864726146080854,0.1410051737752692,0.231437784375771,0.1149711980065244,0.0725428169850665,0.0630443175786518,0.1898429696790979,0.0701275674643069,,0.1687163916239383,0.3326968913848661,SERVS1_J033037.95-284419.0,52.658085,-28.738618,62.7,0.5,52.658129,-28.738629,50.9,0.9
1297353,54.054771,-28.395136,54.054922,-28.394948,0.54402,HELP_J033613.194-282342.065,54.0549753920357,-28.395018151049,44.566788,14.915235,840.2409,909.80324,952.2982,972.8904299999999,4128.7475,3844.11195,14901.1965,14199.300050000002,17188.091,14315.1335,569262.0,54.05498807816804,-28.395039132666263,11.30270519035306,5.8388376529866015,6.302719798171839,9.314458241087443,,0.1090412446238509,0.0561946279228396,0.0044268336243135,0.8472843798014836,,4.542067667189641,5.030027969967301,0.2756997125706994,0.0637775668697474,0.1181537581195272,0.1814992025105305,,,,,0.0418939865818022,,0.0985002276549977,0.1822934947743758,SERVS1_J033613.17-282342.0,54.054853,-28.395035,10.1,0.6,54.054922,-28.394953,5.5,0.6
1366280,53.114044,-28.202406,53.114215,-28.202429,0.73167,HELP_J033227.419-281209.095,53.114245940022855,-28.202526385991803,51.169807,9.3383675,463.97308,504.91827,560.19336,589.28,1513.8396,1468.09903,19947.027,15253.31165,22312.147,16959.87025,746477.0,53.11422656836649,-28.202479049708625,60.91552618864406,26.220272446913416,34.242352996730155,47.929268410802315,0.4286412867632529,0.9343414160230902,4.428472988093551,10.89645425604002,1.1017320918965443,4.046384980730116,12.524938440298142,19.521554610287307,0.3407316992225483,0.0752604119771176,0.1224090025900278,0.2036449354205581,0.1304359908201725,0.0734608734895943,0.055525909305526,0.1384627300233239,0.0365320261456112,0.1119658025020609,0.0911280302474072,0.1590574628581374,SERVS1_J033227.41-281208.9,53.114162,-28.202467,56.3,0.6,53.114218,-28.202454,35.3,0.7
1861164,53.776661,-27.3018,53.776701,-27.301982,0.43446,HELP_J033506.408-271807.287,53.776701096608306,-27.302024245657037,38.028744,12.5332875,1906.3096,1282.6224000000002,1979.6661,1529.594925,5521.297500000001,3749.9984,25499.931,17797.283499999998,15986.181,13314.0795,1578832.0,53.77670623141633,-27.30200585935552,5.543912919284606,4.92310161617984,4.995866217011321,6.645719396046961,0.6542359428441038,1.013013422893683,2.5523533599079404,3.6878461940614273,0.9813980709718536,2.721214647659224,3.37379274509554,3.9128536089019463,0.1896091838474393,0.0465389576826109,0.0819021463689862,0.1228211450663508,0.0967687240072132,0.046630510479572,0.0500620799646086,0.1382391196208577,0.0307277448272172,0.2067773209230396,0.0702647542851395,0.14333899904554,SERVS1_J033506.41-271807.3,53.776714,-27.302003,3.4,0.4,53.776703,-27.302062,2.1,0.4
1346628,51.978485,-28.053095,51.97843,-28.053236,0.53191,HELP_J032754.827-280311.868,51.978443920022855,-28.053296675991803,248.90862,14.252799999999992,9658.93,6334.9770499999995,6702.1213,4880.2461,3658.8216,3734.80173,26688.715,19898.399,20071.772,17066.489349999996,874060.0,51.97845155109027,-28.053303296884923,251.22705073313904,118.5631147346078,145.47862913978577,196.41615267746752,2.614214384525888,9.14878033126484,35.21797655451502,70.80481624057428,9.48411475121151,1.682577976208718,64.46939578951316,90.29015529690427,0.6331396867514677,0.1505628618974968,0.2782262982642974,0.4378059057068454,0.2023722836620553,0.1293921511887807,0.1125908964241877,0.3918328646235345,0.1251082047555024,,0.2464373149259723,0.5128690681696444,SERVS1_J032754.83-280311.9,51.978447,-28.053305,180.0,1.0,51.978444,-28.053308,126.2,0.9
1289714,54.518154,-27.567593,54.51838,-27.567662,0.53582,HELP_J033804.412-273403.766,54.51838406002285,-27.5677128259918,76.98362,14.247661500000005,1268.7247,1096.8014500000002,846.51035,908.54121,1712.0905,1678.03298,21606.895,16437.9993,10618.354,10541.94785,1334306.0,54.51841083540531,-27.56771449842771,40.03641663095734,16.860047739408,22.444916806460604,31.95988441569443,0.2723679486975288,,0.0435883871876069,1.0643312163566885,0.0088369907418228,,0.0348943570023868,0.5064162115510976,0.4467365853106204,0.1054614378147656,0.176635501649641,0.2868174310983851,,,,,,,,,,,,,,,,,
1257605,52.44627,-27.333342,52.446149,-27.333338,0.74535,HELP_J032947.079-272000.190,52.446161580022846,-27.3333860359918,171.78638,15.600150000000014,1858.8111000000001,1759.9888499999997,1556.2391,1541.40955,2164.2525,2192.7038,12974.074999999999,11438.411800000002,10802.974,11094.17575,1550766.0,52.44613766543939,-27.333405812727698,51.885308104716195,28.812172084930975,35.289962754500806,43.503800634465385,0.6794226172937874,1.9189515069793663,6.890729472372393,18.479439734236593,1.9116993830629867,6.253396986237722,17.38327497292572,25.548605479175727,0.3198230192048777,0.0746015246681109,0.1443465737131775,0.213564283199844,0.118950855852774,0.0797218247509762,0.0648845677689648,0.2382409342164544,0.0449391573319242,0.1570390973838322,0.1060050876002126,0.2311602013920879,SERVS1_J032947.08-272000.4,52.446151,-27.333441,51.3,0.6,52.446175,-27.333446,31.8,0.9
1255169,52.359085,-27.170658,52.359133,-27.170724,1.0468,HELP_J032926.202-271014.721,52.35917381151045,-27.17075583884058,60.023872,13.502087999999995,2488.7945999999997,2125.94085,5720.905,4675.27145,5714.5405,5069.344149999999,14659.355,14047.200500000003,11166.321999999998,11637.5973,1663147.0,52.359172515630426,-27.17074628573,50.24295798827284,16.643719962600585,25.039127983746777,34.26131280571304,0.206619830054275,0.727850860862354,2.312273489650255,4.727949182900533,0.7077371616369802,0.3452327597709447,4.723509574466536,10.333989120741432,0.3585646344386725,0.0831113486061251,0.164848627457207,0.2437854130774872,0.1240213726962151,0.0749961756194283,0.0617257830493155,0.2208067545087801,0.0735204292998293,,0.1318428648534769,0.3210106839188433,SERVS1_J032926.18-271015.1,52.359078,-27.170869,92.2,0.9,52.35913,-27.170872,68.7,1.4
1297070,53.470223,-27.484638,53.470136,-27.484708,0.73069,HELP_J033352.856-272905.079,53.47023161002285,-27.4847441159918,14.919631,9.8985463,,,,,,,,,,,1412615.0,53.47015853980911,-27.48476312194175,77.45381252708799,32.35555099594417,40.858422972790905,57.77058961016063,1.2155219338302397,1.5905055906594905,5.566445995624714,15.719024831172286,2.004189580661103,4.444130465938159,15.381588903872366,22.79434934690143,0.4582342263904018,0.1070507950399365,0.1846337601874412,0.2933738541536578,0.1757471689534814,0.0880731889220595,0.0916902125402686,0.2657910582887396,0.0570398032959335,0.1560413976868486,0.1466043638542341,0.2667416370484267,SERVS1_J033352.85-272905.2,53.470169,-27.484752,68.4,0.7,53.470211,-27.484795,43.8,0.8
1339609,53.32391,-28.724577,53.323725,-28.724712,1.12132,HELP_J033317.702-284329.101,53.32375992002285,-28.724750385991797,106.297104,12.717170000000005,7341.8036,3398.6902,2218.5452,2290.0204,1702.4705,1971.85903,20833.507999999998,16685.05665,13845.5515,13290.580800000002,267159.0,53.323744690334856,-28.724763230371543,43.39067437920969,17.705736635271244,22.835072773182297,28.901288150843527,1.0219263560666516,2.027434348615429,3.274905706644406,5.18796694112282,1.8104094171143097,0.2256374588416134,6.443205752469722,12.337716878830465,0.3464909764261473,0.0805225826560016,0.134248188937006,0.2193684488375813,0.1347240115972016,0.0700495693263645,0.051450494648157,0.1346608245772119,0.0598891044526855,,0.1160575647896417,0.2420871600864219,SERVS1_J033317.69-284329.1,53.323712,-28.724748,60.2,0.7,53.323744,-28.724763,48.4,0.8
1339227,52.73233,-28.125382,52.731829,-28.125206,0.82081,HELP_J033055.650-280730.929,52.731875837052854,-28.125258002731,142.83002,11.523409999999998,6766.4595,2413.5804999999996,4492.5666,3262.6387,3048.356,2990.03152,22488.695,17792.557500000003,11175.937,10773.9275,816583.0,52.73185559530515,-28.12523628570418,38.47214491959619,15.541437992271026,21.94174684315457,28.24690049126272,0.4243400273134015,1.1866373121541671,3.080704195304177,8.341351067599964,1.1830862310518298,3.067069378276159,7.857471238494082,12.232352847589764,0.2169453054345181,0.0488564132624788,0.0829939724570867,0.138454784195308,0.0791910274612664,0.0492724717808232,0.0447541393630927,0.1288391609065177,0.0318431647786263,0.0956119664229565,0.0820640525576109,0.1543294365813239,SERVS1_J033055.64-280731.0,52.731812,-28.12528,45.4,0.6,52.731825,-28.125254,27.4,0.7
1341271,52.639504,-27.962948,52.639565,-27.963019,0.82584,HELP_J033033.507-275747.095,52.639610770022855,-27.9630819659918,5.133413,4.952686099999999,,,,,,,,,,,967822.0,52.63956411980765,-27.963070532262616,43.549422470777905,17.307789316579356,23.29376018556032,31.312605034196604,0.125801899896778,0.5487483153828968,2.0748580972818065,5.7916778881910815,0.3844444538689389,2.3138819591881727,6.677747601173427,13.144594711287091,0.288871503950273,0.0694812802130063,0.1307868795512326,0.2149633538607848,0.0978417054114832,0.0591354568102523,0.049790284327439,0.1736762633436453,0.0339515310624242,0.1215797672871045,0.077026083407831,0.1524477769604845,SERVS1_J033033.50-275746.9,52.639588,-27.963007,44.6,0.7,52.639614,-27.963068,28.2,0.6
1701055,52.244515,-28.94447,52.244401,-28.944373,0.26396,HELP_J032858.667-285639.851,52.24444751002285,-28.944402935991796,623.5322,12.35863999999998,23797.0,1842.9445000000014,14409.656,3351.7754999999997,9280.523000000001,4897.8865000000005,53574.825,23189.732500000002,33916.89,18412.648,148228.0,52.2444422244575,-28.944397581136126,346.1108389081751,186.6422666309979,233.43114484290243,285.2068814956032,17.78305615925841,45.27090745373525,93.41245800058232,150.89331509390738,46.10656840659974,,128.53458509445954,155.71297418716213,0.5686169186220107,0.1253958596779791,0.2055110352818319,0.3349056152681682,0.1904559622538831,0.1145134304623746,0.0993308690952709,0.3010508243816972,0.1300999551433527,,0.2408544153996661,0.589245387524812,SERVS1_J032858.64-285639.9,52.244336,-28.944386,171.0,1.4,52.244364,-28.944459,160.9,1.0
1293789,52.168682,-28.185522,52.168578,-28.185439,0.42857,HELP_J032840.470-281107.788,52.16862488002285,-28.1854966659918,10.861854,8.824238050000002,,,,,,,,,,,757280.0,52.1686260339802,-28.185470142612303,132.93275331795863,70.7640042648876,88.27001492106483,108.50186420497003,1.3907158361049476,7.079946892355247,28.257204847591723,51.779326832113995,7.176845549067818,,45.41967266725214,59.536924975407366,0.4114686399645235,0.0896646627763707,0.1481173410027744,0.2380931102749353,0.1149816705848151,0.0771221713805022,0.065733920165721,0.1920873616701894,0.0655729162012262,,0.1543240531894414,0.3099936217756848,SERVS1_J032840.45-281107.6,52.168525,-28.185409,78.8,0.7,52.168554,-28.185489,61.1,0.7
1311151,53.16959,-27.660196,53.169744,-27.660198,0.67765,HELP_J033240.752-273936.817,53.16980013002285,-27.6602270759918,23.756506,16.2384225,1926.9097,1696.5951,1737.8659,1596.9815199999998,756.4466,744.9314499999999,9321.538,9114.7485,16633.59,13856.355349999998,1253084.0,53.169759015070355,-27.66025978456784,49.128646563859526,21.561551099085275,28.50125606426195,38.80985319956376,0.1774024445587505,0.8010743019182442,4.1945444401649725,11.645464075748071,2.1926837598197353,3.8667349156730184,11.029839680879672,16.13741619880313,0.3460313660050995,0.0889685683751827,0.1663915413933519,0.2319587074188763,0.1256126733669996,0.0611010208325314,0.0635585885847444,0.1843497972881002,0.0348749192746282,0.0967986411551154,0.0815433938448053,0.1561318830754571,SERVS1_J033240.74-273936.9,53.169723,-27.660277,46.8,0.6,53.169781,-27.66022,30.2,0.7
1304709,53.326263,-26.80168,53.326662,-26.802027,0.83262,HELP_J033318.411-264807.391,53.32671328002286,-26.802052935991803,100.81092,13.984875000000002,4579.7771999999995,2089.912,2338.8244999999997,1866.0752,3939.547,2836.92225,15183.893,13226.317149999999,16262.766,12932.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319821,53.357853,-29.471891,53.357264,-29.471197,0.3088,HELP_J033325.757-292816.385,53.35732024002286,-29.471218025991803,347.56174,16.648865,16836.178,3163.954499999999,7650.513,3234.4239999999995,1553.0995,1661.95116,11646.976999999999,11463.4179,42798.520000000004,21466.800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346149,54.035442,-27.193003,54.035502,-27.193136,0.58434,HELP_J033608.526-271135.368,54.03552456002285,-27.193157735991797,2.0202062,2.326287235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336957,53.080479,-28.460852,53.080536,-28.461002,0.82961,HELP_J033219.336-282739.883,53.08056737002285,-28.4610785659918,8.375747,6.5536308000000005,,,,,,,,,,,508447.0,53.080583537977255,-28.461024269691272,94.31292192180436,34.98839332184663,47.015515253439936,71.10884097535593,,0.4876039330360435,4.392623695553624,12.790749688686676,0.6871583053962246,3.5887135957283136,12.892299915046936,25.2992472828949,0.429844453506214,0.0924039691843335,0.1539995263913304,0.2501714491046148,,0.0811103195138052,0.0604883073815197,0.1549371059202476,0.0459849459273296,0.1435958820986589,0.1023907297789903,0.2065770895090133,SERVS1_J033219.34-282739.4,53.080579,-28.460931,121.1,0.8,53.080611,-28.460943,78.2,0.8
1293783,52.130669,-28.779482,52.130799,-28.779669,0.32874,HELP_J032831.407-284646.902,52.13086309002286,-28.7796950159918,182.58244,12.699465000000004,3944.3245,2091.23705,1716.8266999999998,1599.1415299999999,1676.2766,1938.84343,14502.374,13125.39315,11897.394999999999,11589.33085,233742.0,52.13086172129322,-28.779681246778154,539.0625979468023,257.43144828621257,333.9045983810062,418.546004068834,3.454493660286104,24.966956235930677,93.54814927809724,177.5564282039964,26.844492626039727,,151.10150847333014,209.28186652042777,0.7451710261690373,0.1657577285041036,0.2759733581901338,0.4269936651049793,0.266070407240713,0.1656822679135936,0.1395594655554404,0.4218191708602611,0.1627617288035076,,0.318370087393086,0.6896009064699449,SERVS1_J032831.40-284646.9,52.13078,-28.779714,268.8,1.1,52.130878,-28.779659,209.2,1.5
